Title,Time,Category,Link,Claim,Investigation,SourcesLinks
اليمن -Yemen حملة COVID-19 vs F19,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/اليمن-yemen-حملة-covid-19-vs-f19/,,,
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/371617829383-2/,#عاجل_الان: اليابان تحظر لقاحات كورونا بعد زيادة الوفيات… اللقاح تسبب في الكثير من الوفيات الآن اليابان تواجه انهيارًا سكانيًا حيث يموت عدد أكبر من المواطنين أكثر من عدد الذين يولدون… تحذر بقية الدول,,
هذه الصورة ليست لعملاق في قندهار، وإنما مصممة بالذكاء الاصطناعي,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-الصورة-ليست-لعملاق-في-قندهار،-وإنم/,عملاق قندهار افغانستان تصوير 1923,,['https://fatabyyano.net/%D8%A3%D9%83%D8%A8%D8%B1-%D8%AD%D8%B5%D8%A7%D9%86-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE/']
هذا المقطع ليس للقطار الذي سيربط بين محافظتي كربلاء والنجف في العراق,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-قديم،-ولا-يبين-القطار-المعل/,#المباشرة بإنشاء القطار المعلق الذي يربط النجف وكربلاء بسرعة 250 كم بالساعة,,[]
هذا الفيديو متداول قبل الحرب بأسابيع ولا يظهر طفلة إسرائيلية اختُطفت هناك,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-الفيديو-متداول-قبل-الحرب-بأسابيع-و/,إرهابي حماس مع طفلة يهودية مختطفة في غزة. يقول “فتاة ضائعة”. هذا هو عدونا.,,
هذه المشاهد تعود لإرسال مصر مساعدات إلى غزة في سنوات سابقة وليس حديثًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-المشاهد-تعود-لإرسال-مصر-مساعدات-إل/,عاجل مصر ترسل مساعدات كبيرة الى فلسطين، ما اكرمك يا ام الدنيا،اللهم انصر الإسلام والمسلمين,,
هذا المقطع يصور تدمير دبابة تابعة للجيش الروسي، وليس لتدمير دبابة في غلاف غزة مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-يصور-تدمير-دبابة-تابعة-للجي/,كتائب القسام تحول دبابة بجنودها إلى رماد .,"حصد الادعاء نحو 231 تفاعلًا، و9 مشاركات حتى تاريخ كتابة هذا المقال 09 أكتوبر 2023
فيما تداوله العديد من الصفحات والحسابات على الفيسبوك هنــا، هنــا، هنــا.
إثر ذلك أجرى فريق “فتبينوا” تحريًا حول حقيقة الادعاء المتداول، فأسفر عن الآتي:",[]
هذه الادعاءات المتداولة حول انقطاع الانترنت وخطورة اللقاحات زائفة,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-الادعاءات-المتداولة-حول-انقطاع-ال/,"أنقطاع النت في شهر أكتوبر حقيقة ياناس اسمعو الفيديو!
سودانيًا مقيمة في امريكا تحزر اهلها من التطعيم بعد انقطاع النت",,"['https://fatabyyano.net/%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1-%D9%84%D9%82%D8%A7%D8%AD-%D9%81%D8%A7%D9%8A%D8%B2%D8%B1-%D8%B9%D9%84%D9%89-%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%B9%D8%AF%D9%88%D9%89/', 'https://fatabyyano.net/newsface/fake/']"
هذا المقطع لا يظهر إطلاق وابل صواريخ من غزة حديثًا، بل متداول منذ عام 2020,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-لا-يظهر-إطلاق-وابل-صواريخ-من/,‏عاااجل: وابل كبير من الصواريخ اطلقتها المقاو،،مة الفلسطينية الآن.,,
هذا الخبر غير صحيح، لم يقدم فندق رونالدو المأوى المجاني لضحايا زلزال المغرب مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-الخبر-غير-صحيح،-لم-يقدم-فندق-رونالد/,"وفقا لصحيفة ماركا الاسبانية قام كريستيانو رونالدو بتوفير الفندق الخاص به في المغرب للمتضررين من الزلزال


فندق “بيستانا” الذي يمتلكه لاعب النصر 4 نجوم المتواجد بمدينة مراكش


فعلا التفاتة انسانية و موقف اخلاقي راقي من النجم البرتغالي",,[]
هذا المقطع يعود لحريق في الصين عام 2022، وليس لحريق عمارة سكنية في أربيل مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-قديم،-ولا-يبين-حريقًا-في-عما/,اربيل تنزف الله يرحم الشهداء ويشافي الجرحى احتراق عمارة بالكامل ومن فيها في كردستان العراق,,[]
هذه الصورة مفبركة، ولا تظهر إضاءة برج القاهرة بعلم فلسطين,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-الصورة-مفبركة،-ولا-تظهر-إضاءة-برج-ا/,هنا القاهرة ،،,,['https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D9%84%D8%B9%D8%A8%D8%A9-%D9%85%D8%AD%D8%A7%D9%83%D8%A7%D8%A9-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A%D8%A9-%D9%88/']
هذه المشاهد مقتبسة من لعبة محاكاة عسكرية وليست لإسقاط طائرات في غزة مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-المشاهد-مقتبسة-من-لعبة-محاكاة-عسكر/,ما شاء الله والله وكأنه صيد عصافير #عملية_طوفان_الأقصى,,
هذه المشاهد تعود للعبة محاكاة عسكرية ولا تظهر إسقاط مقاتلة حربية في غزة حديثًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-المشاهد-تعود-للعبة-محاكاة-عسكرية-و/,إسقاط مقاتلة حربية إسرائيلية على يد أحد مقاتلي القسام الإحرار,,
هل تريد المساعدة في مكافحة التضليل؟ ساعد مجتمعك على وقف انتشار المعلومات الخاطئة والمضللة,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/disarming-disinformation/,,,
"Fatabyyano announces the launch of “Kinan” the smart fact-checking assistant, in partnership with Meedan",2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/fatabyyano-announces-the-launch-of-kinan-the-smart-fact-checking-assistant-in-partnership-with-meedan/,,,
جيبوتي -Djibouti حملة COVID-19 vs F19,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/جيبوتي-djibouti-حملة-covid-19-vs-f19/,,,
اليمن -Yemen حملة COVID-19 vs F19,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/اليمن-yemen-حملة-covid-19-vs-f19/,,,
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/371617829383-2/,#عاجل_الان: اليابان تحظر لقاحات كورونا بعد زيادة الوفيات… اللقاح تسبب في الكثير من الوفيات الآن اليابان تواجه انهيارًا سكانيًا حيث يموت عدد أكبر من المواطنين أكثر من عدد الذين يولدون… تحذر بقية الدول,,
هذا المقطع قديم، ولا يبين إنقاذ شاب مصري عقب السيول التي تسببت بها العاصفة دانيال,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-قديم،-ولا-يبين-لحظة-إنقاذ-شا/,"العثور على شاب مصري حيا في وسط بحر ليبيا
بعد ثلاث أيام من الكارثه متشبثا بجالون
بعد غرق كل من معه
سبحان الله
#كن_للخير_داعيا .",,[]
المشاهد الواردة في هذا المقطع لا تظهر استشعار آلآف الدلافين حدوث تغيرات أرضية وشيكة,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/المشاهد-الواردة-في-هذا-المقطع-لا-تظهر-ا/,..‏ظاهرة غريبة…حدثت اليوم ، الاف من الدلافين اتجهت نحو الشاطى فى وقت واحد علامة على توقع حدوث تغيرات ارضية وشيكة!!,,[]
هذا المقطع متداول منذ أكتوبر 2018، وليس لإعصار ناري في تونس مؤخراً,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-متداول-منذ-أكتوبر-2018،-وليس-لإ/,اعصار ناري يحرق كل شيء أمامه… في تونس.,,['https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%A7%D9%84%D8%AA%D9%8A-%D9%82%D9%8A%D9%84-%D8%A5%D9%86%D9%87%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D9%84%D8%AD%D8%B8%D8%A9-%D8%A7%D9%86%D9%87/']
فيديو الرجل الذي يصلي وسط السيل قديم ولا علاقة له بالسيول في درنة,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/فيديو-الرجل-الذي-يصلي-وسط-السيل-قديم-ول/,‏رجل ينتظر فرق الإنقاذه وسط فيضان في ‎#ليبيا يصلي على أنقاض منزل.,,
هذا المقطع لا يصور جهازًا تابعًا لمشروع هارب، بل يظهر معدة تستخدم في تكرير النفط,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-لا-يصور-جهازًا-تابعًا-لمشرو/,"‏ما يحدث من زلازل ليس صدفة
هاارب أخطر جهاز أمريكي يستعمل حاليا",,[]
هذا المقطع قديم، ولا يظهر هروب شاب بأموال تبرعات ضحايا زلزال المغرب مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-قديم،-ولا-يظهر-هروب-شاب-بأمو/,"غريب جدا ما يحصل في #المغرب هاذا الشاب جمع اموال تبرعات #للزلزال ثم قام بالحرڨة في قوراب الموت
#شاهد
#المغرب
#الزلزال",,[]
هذا المقطع مجتزأ من سياقه، ولا صحة لخبر انقطاع الإنترنت عن العالم الشهر المقبل,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-مجتزأ-من-سياقه،-ولا-صحة-لخبر/,سيتم قطع الانترنت في كافة انحاء العالم يوم 2023/10/11 وبشكل نهائي!,,[]
هذا المقطع يعود لإرسال قطر كبائن لمتضرري زلزال تركيا في فبراير الماضي وليس للمغرب,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-يعود-لإرسال-قطر-كبائن-لمتضر/,شكرا قطر,,['https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%82%D8%AF%D9%8A%D9%85%D8%A9%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D9%88%D8%B5%D9%88%D9%84-%D9%85%D8%AD%D9%85%D8%AF-%D8%A8/']
هذا المقطع متداول منذ سنوات لفيضانات في تشيلي ولا علاقة له بالعاصفة دانيال في ليبيا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-متداول-منذ-سنوات-لفيضانات-ف/,فيضان ليبيا وفات اكثر من 2000 شخص انا لله وانا إليه راجعون,,
هذا المقطع قديم، ولا يصوّر رفع الأذان فوق بقايا مسجد مدمّر بسبب الزلزال في المغرب,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-متداول-منذ-عام-2017،/,المغرب.. شخصْ يرفعُ الأذان فوق بقايا مسجدٍ تدمر بفعل الزلزال الأخير الذي ضرب البلاد,,
هذا المقطع لا يصور قوة الفيضانات في ليبيا حديثا بل متداول منذ عام 2020 لسيول في جازان,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-لا-يصور-قوة-الفيضانات-في-ليب/,لا حول ولاقوة الا بالله قوة الفيضان في ليبيا ربنا يحفظ أهل ليبيا ويرحم موتهم,,
هذه الصورة عبارة عن تصميم رقمي، ولا تبين سفينة حقيقية في بحر الآرال,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-الصورة-عبارة-عن-تصميم-رقمي،-ولا-تبي/,"قد تظنها من خيال رسام لكنها للأسف حقيقه
انها من بحر الاورال الذي جف و تحول إلى صحراء ما سبب ذلك
يقع بحر الاورال في منطقة مغلقه بين روسيا و أوزبكستان و كازاخستان فيما يعرف قديما بالاتحاد السوفيتي و كان يصب به نهران مما كان يخلق بيئه متوازنه لكن فجأه قرر الاتحاد السوفيتي في مطلع الستينات تحويل مسار النهرين لكي تقوى زراعة القطن في إقليم أوزبكستان و كازاخستان و تصبح أكبر زارع و مورد للاقطان في العالم ضاربة الحائط باي نداء للحفاظ على البيئه و مع حلول ١٩٧٠ بدا البحر ينقص تدريجيا حتى لم يبقى منه غير 10٪ فقط من مساحته مخلفا ازمه بيئيه و ملايين المرضي
ان عدو الأرض الحقيقي هو الانسان",,[]
هل تريد المساعدة في مكافحة التضليل؟ ساعد مجتمعك على وقف انتشار المعلومات الخاطئة والمضللة,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/disarming-disinformation/,,,
"Fatabyyano announces the launch of “Kinan” the smart fact-checking assistant, in partnership with Meedan",2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/fatabyyano-announces-the-launch-of-kinan-the-smart-fact-checking-assistant-in-partnership-with-meedan/,,,
جيبوتي -Djibouti حملة COVID-19 vs F19,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/جيبوتي-djibouti-حملة-covid-19-vs-f19/,,,
اليمن -Yemen حملة COVID-19 vs F19,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/اليمن-yemen-حملة-covid-19-vs-f19/,,,
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/371617829383-2/,#عاجل_الان: اليابان تحظر لقاحات كورونا بعد زيادة الوفيات… اللقاح تسبب في الكثير من الوفيات الآن اليابان تواجه انهيارًا سكانيًا حيث يموت عدد أكبر من المواطنين أكثر من عدد الذين يولدون… تحذر بقية الدول,,
هذه الصورة قديمة، وليس لوميض أزرق شوهد في سماء المغرب لحظة حدوث الزلزال,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-الصورة-قديمة،-وليس-لوميض-أزرق-شوهد/,ليست المرة الأولى.. سبب ظهور وميض أزرق في السماء لحظة زلزال المغرب,,['https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%85%D9%8F%D8%B1%D9%83%D8%A8%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A8%D8%B1%D9%82%D9%8B%D8%A7/']
هذا المقطع المتداول قديم ولا يظهر انهيار سد في درنة مؤخرًا في أعقاب العاصفة دانيال,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-المتداول-قديم-ولا-يظهر-انهي/,لحظة انهيار السد في مدينة درنة الليبية,,
هذا الفيديو قديم ولا يظهر طفلة تبكي والدتها المتوفاة بسبب الفيضانات في مدينة درنة الليبية,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-الفيديو-قديم-ولا-يظهر-طفلة-تبكي-وال/,طفلة صغيرة من درنة تبكي على قبر امها,,
هذه المشاهد قديمة، ولا تظهر وصول محمد بن راشد إلى المغرب بعد الزلزال,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-المشاهد-قديمة،-ولا-تظهر-وصول-محمد-ب/,"حاكم دبي يصل الى مراكش متجها الى دوار امندار بالجبل ليقدم يد المساعده
سبحانك يا رب حب المغرب شيء لا يخيل",,['https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%85%D9%8F%D8%B1%D9%83%D8%A8%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A8%D8%B1%D9%82%D9%8B%D8%A7/']
هذا المقطع قديم، ولا يظهر عمليات إنقاذ نفذها الجيش المصري في ليبيا مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-قديم،-ولا-يظهر-عمليات-إنقاذ/,"ده مش فيلم اكشن
الجيش المصرى ف عمليات إنقاذ لاخواننا ف ليبيا حفظها الله واعانهم على مصيبتهم",,[]
هذه الصور تظهر عواصف قديمة، وليست لعاصفة ترابية ضربت مصر مؤخراً,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-الصور-تظهر-عواصف-قديمة،-وليست-لعاص/,عاصفة ترابية قوية تضرب مصر تمهيدا لدخول عاصفة دانيال القادمة من ليبيا . لكن الحمد لله تلاشت قوة إعصار دانيال قبل وصوله للأراضي المصرية .,,['https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2016%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A/']
هذا المقطع يظهر مشاهد قديمة من أحداث مختلفة، وليست لإعصار ليبيا مؤخراً,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-يظهر-مشاهد-قديمة-من-أحداث-مخ/,شاهد بالفيديو إعصار وفيضانات ليبيا,,['https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%B4%D9%8A%D8%AE-%D9%84%D8%AD%D8%B8%D8%A9-%D9%88%D9%82%D9%88%D8%B9-%D8%A7%D9%84%D8%B2%D9%84%D8%B2%D8%A7%D9%84-%D9%8A%D8%B9%D9%88%D8%AF/']
المشاهد الواردة في هذا المقطع قديمة من أحداث مختلفة، ولا تبين فيضانات في ليبيا مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/المشاهد-الواردة-في-هذا-المقطع-قديمة-من-2/,"ليبيا تستغيث….
اللهم هون على أشقائنا في ليبيا مصيبتهم وأرحم جميع ضحايا هذه الفيضانات المدمرة",,[]
هذا المقطع قديم ولا يوثّق ظاهرة غريبة شوهدت في ليبيا قبيل العاصفة دانيال,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-قديم-ولا-يوثّق-ظاهرة-غريبة-ش/,اشياء غريبة حدثت في ليبيا قبل الكارثة,,
هذه الصورة تعود لإنقاذ رضيع في تركيا في فبراير الماضي وليس في مدينة درنة الليبية مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-الصورة-تعود-لإنقاذ-رضيع-في-تركيا-في/,انقاذ طفل من تحت الركام في درنه,,
هذه المشاهد لا علاقة لها بإعصار دانيال في ليبيا بل تعود لأحداث مختلفة,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-المشاهد-لا-علاقة-لها-بإعصار-دانيال/,ارتفاع ضحا،يا الإ،عصار دانيال الذي ضر،ب الشقيقة ليبيا العربية إلى 2000 وفا،ة تعازينا من الجزائر الى الشعب الليبي العربي عظم الله أجركم،,,"['https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%BA%D8%A7%D8%B1%D8%A8%D9%8A%D8%A9/20230913-%D9%81%D9%8A%D8%B6%D8%A7%D9%86%D8%A7%D8%AA-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D9%85%D8%A7-%D9%87%D9%88-%D8%A5%D8%B9%D8%B5%D8%A7%D8%B1-%D8%AF%D8%A7%D9%86%D9%8A%D8%A7%D9%84-%D8%A7%D9%84%D8%AC%D8%A7%D8%B1%D9%81-%D9%88%D9%84%D9%85%D8%A7%D8%B0%D8%A7-%D8%B2%D8%B1%D8%B9-%D8%A7%D9%84%D9%85%D9%88%D8%AA-%D9%88%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D8%B1-%D8%A8%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%AF%D8%B1%D9%86%D8%A9', 'https://www.instagram.com/p/CvGCL92tEOc/', 'https://www.tiktok.com/@rtsarovvideo/video/7274960133141105926', 'https://twitter.com/SriLankaTweet/status/1520846319379959809?lang=bg', 'https://twitter.com/ReedTimmerAccu/status/729159676042960896', 'https://www.youtube.com/watch?v=y73ZVT56Sz4&ab_channel=PecosHank', 'https://northmeteo.gr/pecos-hank-anemostrovilos-se-apostasi-anapnois-vinteo/', 'https://kazvud.blogspot.com/2019/06/wild-tornadoes-close-intercept-by.html']"
هذا المقطع قديم ومتداول منذ عام 2016، ولا يبين سيولًا في إحدى مناطق ليبيا مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-قديم-ومتداول-منذ-عام-2016،-ولا-ي/,اللهم استرها علي اهالينا في ليبيا، الوضع صعب هناك بجد الرئيس عبدالفتاح السيسي يأمر بإرسال فرق اغاثه وتعزيزات لوجسيتية لإنقاذ حياة المواطنين من الشعب الليبي الشقيق.,,[]
هل تريد المساعدة في مكافحة التضليل؟ ساعد مجتمعك على وقف انتشار المعلومات الخاطئة والمضللة,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/disarming-disinformation/,,,
"Fatabyyano announces the launch of “Kinan” the smart fact-checking assistant, in partnership with Meedan",2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/fatabyyano-announces-the-launch-of-kinan-the-smart-fact-checking-assistant-in-partnership-with-meedan/,,,
جيبوتي -Djibouti حملة COVID-19 vs F19,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/جيبوتي-djibouti-حملة-covid-19-vs-f19/,,,
اليمن -Yemen حملة COVID-19 vs F19,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/اليمن-yemen-حملة-covid-19-vs-f19/,,,
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/371617829383-2/,#عاجل_الان: اليابان تحظر لقاحات كورونا بعد زيادة الوفيات… اللقاح تسبب في الكثير من الوفيات الآن اليابان تواجه انهيارًا سكانيًا حيث يموت عدد أكبر من المواطنين أكثر من عدد الذين يولدون… تحذر بقية الدول,,
هذا المقطع قديم ومُركب، ولا يظهر برقًا كبيرًا شوهد قبيل زلزال المغرب,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-قديم-ومُركب،-ولا-يظهر-برقًا/,ظهور برق كبير قبل الزلزال في المغرب هذا هو السلاح الذي سبب بالزلزال المغرب مشروع هارب,,
هذه الصورة متداولة منذ مارس الفائت، ولا تبين تدفق شلالات بعد زلزال المغرب مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-الصورة-متداولة-منذ-مارس-الفائت،-ول/,سبحان الله ظهور شلالات وسط الجبل بعد الزلزال بإمي نولاون,,[]
هذا المقطع معدل رقميًا، ولا يظهر لحظة وصول العاصفة دانيال إلى ليبيا مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-معدل-رقميًا،-ولا-يظهر-لحظة-و/,"لحظة وصول العاصفة دانيال إلى السواحل الليبية في مشهد مرعب ومخيف
و تعلن حالة الطوارئ لمدة 48 ساعة بسبب إعصار وسط تدخل الجيش اللليبي للمساهمة في عمليات الإنقاذ ….
ليبيا تحت الماء قلوبنا معكم",,[]
هذا المقطع يعود لعملية إنقاذ في الصين ولا علاقة له بالعاصفة دانيال في ليبيا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-يعود-لعملية-إنقاذ-في-الصين-و/,فيديو| لحظة انقاذ عائله حاصرتها السيول في #درنة جراء السيول والفياضانات,,
هذا المقطع لشيخ لحظة وقوع الزلزال يعود لديسمبر 2014 على أنه في الجزائر,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-لشيخ-لحظة-وقوع-الزلزال-يعود/,"شيخ مغربي اثناء الزلزال يرفض الهروب :
اين تذهبون ؟! والله لشرف أن أموت في .. بيت الله",,['https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D9%8A%D9%86%D8%A7%D9%8A%D8%B1-2022%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B5%D9%88%D9%91/']
هذا المقطع قديم، ولا يظهر مشاهد من أحد مساجد المغرب أثناء وقوع الزلزال مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-قديم،-ولا-يظهر-مشاهد-من-أحد-م/,"المغرب


مسجد الدين هاتاي اثناء وقوع الزلزال


ثبات المصلين اثناء الصلاة
اللهم ثبتنا علي دينك",,[]
هذا المقطع قديم، ولا يصور لحظات وقوع الزلزال الذي ضرب المغرب مؤخرًا,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-قديم،-ولا-يصور-لحظات-من-الزل/,"لحظات مرع.بة عاشها المغاربة أثناء الزلزال الع.نيف الذي ضرب البلاد، بقوة 6,8 درجات على سلم ريشتر
سلامات ان شاء الله ربي معاكم",,[]
هذا المقطع متداول منذ يناير 2022، ولا يصوّر لحظة وقوع الزلزال الأخير في المغرب,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذا-المقطع-متداول-منذ-يناير-2022،-ولا-يصوّ/,"‏وزارة الداخلية المغربية 🚨:
وفاة 296 شخص على الأقل في الزلزال الذي ضرب البلاد.
‎#زلزال_المغرب
‎#مراكش ‎#المغرب",,['https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%AA%D9%88%D8%AB%D9%82-%D8%A7%D9%86%D9%87%D9%8A%D8%A7%D8%B1-%D9%85%D9%86%D8%B2%D9%84-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8/']
هذه المشاهد تعود لسقوط منزل في المغرب عام 2020 وليس بسبب الزلزال الأخير,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-المشاهد-تعود-لسقوط-منزل-في-المغرب-ع/,#شاهد لحظة انهيار مبنى في المغرب جراء الزلزال الذي ضرب البلاد وأسفر عن مئات القتلى والإصابات.,,
هذه المشاهد توثق انهيار منزل في المغرب عام 2022 وليس عقب الزلزال الأخير,2024-04-12T01:59:53+03:00,زائف,https://fatabyyano.net/هذه-المشاهد-توثق-انهيار-منزل-في-المغرب/,الفيديو من بريد الصفحة لحظة سقوط منزل بالبيضاء أثار الزلزال,,['https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A5%D8%B5%D9%84%D8%A7%D8%AD%D8%A7%D8%AA%D9%8D-%D9%82%D8%A7%D9%85-%D8%A8%D9%87%D8%A7-%D8%AD%D8%A7%D8%B1%D8%B3-%D9%85/']
